The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 13/07/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"London Marylebone Road",,,,,
Latitude,,51.522530,,,,,,
Longitude,,-0.154611,,,,,,
Site Type,,Urban Traffic,,,,,,
Zone,,Greater London,,,,,,
Agglomeration,,Greater London Urban Area,,,,,,
Local Authority,,"Westminster",,,,,,
Date,Time,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status
2021-01-12,14:00:00,31.58195,V ugm-3,14.80846,V ugm-3,32.10222,V ugm-3
2021-01-12,15:00:00,33.72733,V ugm-3,19.47597,V ugm-3,30.17239,V ugm-3
2021-01-12,16:00:00,42.6082,V ugm-3,11.88706,V ugm-3,26.02819,V ugm-3
2021-01-12,17:00:00,39.31529,V ugm-3,12.82728,V ugm-3,24.935,V ugm-3
2021-01-12,18:00:00,15.71614,V ugm-3,22.53169,V ugm-3,48.73447,V ugm-3
2021-01-12,19:00:00,17.36259,V ugm-3,22.29663,V ugm-3,48.34818,V ugm-3
2021-01-12,20:00:00,5.23871,V ugm-3,24.00918,V ugm-3,62.4983,V ugm-3
2021-01-12,21:00:00,4.19097,V ugm-3,23.40475,V ugm-3,63.57442,V ugm-3
2021-01-12,22:00:00,1.84602,V ugm-3,51.14122,V ugm-3,68.38689,V ugm-3
2021-01-12,23:00:00,1.94581,V ugm-3,34.85528,V ugm-3,65.08307,V ugm-3
2021-01-12,24:00:00,1.3471,V ugm-3,43.01504,V ugm-3,62.87615,V ugm-3
2021-01-13,01:00:00,1.46351,V ugm-3,38.20219,V ugm-3,60.61627,V ugm-3
2021-01-13,02:00:00,1.26394,V ugm-3,29.99679,V ugm-3,56.72994,V ugm-3
2021-01-13,03:00:00,1.3471,V ugm-3,31.77911,V ugm-3,55.05952,V ugm-3
2021-01-13,04:00:00,3.44258,V ugm-3,21.99316,V ugm-3,48.55008,V ugm-3
2021-01-13,05:00:00,10.87657,V ugm-3,15.94,V ugm-3,39.85305,V ugm-3
2021-01-13,06:00:00,13.9699,V ugm-3,30.33308,V ugm-3,38.55129,V ugm-3
2021-01-13,07:00:00,5.43828,V ugm-3,76.50526,V ugm-3,57.94586,V ugm-3
2021-01-13,08:00:00,2.44473,V ugm-3,142.92191,V ugm-3,59.94502,V ugm-3
2021-01-13,09:00:00,1.39699,V ugm-3,179.7117,V ugm-3,57.47008,V ugm-3
2021-01-13,10:00:00,1.04774,V ugm-3,165.78942,V ugm-3,52.67137,V ugm-3
2021-01-13,11:00:00,1.14753,V ugm-3,203.99161,V ugm-3,67.45344,V ugm-3
2021-01-13,12:00:00,1.24731,V ugm-3,187.34541,V ugm-3,62.94682,V ugm-3
2021-01-13,13:00:00,1.54667,V ugm-3,210.11203,V ugm-3,68.87591,V ugm-3
2021-01-13,14:00:00,1.59656,V ugm-3,194.6092,V ugm-3,68.64214,V ugm-3
2021-01-13,15:00:00,1.44688,V ugm-3,149.78217,V ugm-3,67.60374,V ugm-3
2021-01-13,16:00:00,1.39699,V ugm-3,101.15509,V ugm-3,77.67099,V ugm-3
2021-01-13,17:00:00,3.3428,V ugm-3,71.46096,V ugm-3,65.43134,V ugm-3
2021-01-13,18:00:00,3.49248,V ugm-3,74.5548,V ugm-3,70.99648,V ugm-3
2021-01-13,19:00:00,5.53807,V ugm-3,49.09788,V ugm-3,65.90554,V ugm-3
2021-01-13,20:00:00,6.13678,V ugm-3,47.58459,V ugm-3,56.92089,V ugm-3
2021-01-13,21:00:00,12.82237,V ugm-3,25.5578,V ugm-3,51.65028,V ugm-3
2021-01-13,22:00:00,12.6727,V ugm-3,24.11177,V ugm-3,48.78772,V ugm-3
2021-01-13,23:00:00,12.17377,V ugm-3,28.78616,V ugm-3,53.02502,V ugm-3
2021-01-13,24:00:00,20.20646,V ugm-3,22.06042,V ugm-3,47.35132,V ugm-3
2021-01-14,01:00:00,24.08145,V ugm-3,22.7215,V ugm-3,42.22056,V ugm-3
2021-01-14,02:00:00,7.9828,V ugm-3,31.74723,V ugm-3,55.1529,V ugm-3
2021-01-14,03:00:00,7.23441,V ugm-3,3.50252,V ugm-3,42.75864,V ugm-3
2021-01-14,04:00:00,17.61205,V ugm-3,6.87033,V ugm-3,40.53429,V ugm-3
2021-01-14,05:00:00,12.17377,V ugm-3,8.38585,V ugm-3,45.13595,V ugm-3
2021-01-14,06:00:00,6.33635,V ugm-3,10.03608,V ugm-3,48.88334,V ugm-3
2021-01-14,07:00:00,6.18667,V ugm-3,12.05676,V ugm-3,49.27261,V ugm-3
2021-01-14,08:00:00,3.79183,V ugm-3,52.33578,V ugm-3,62.5957,V ugm-3
2021-01-14,09:00:00,5.88732,V ugm-3,66.9184,V ugm-3,62.60656,V ugm-3
2021-01-14,10:00:00,9.37979,V ugm-3,58.83565,V ugm-3,59.10637,V ugm-3
2021-01-14,11:00:00,13.72044,V ugm-3,46.20636,V ugm-3,56.44921,V ugm-3
2021-01-14,12:00:00,11.92431,V ugm-3,79.3793,V ugm-3,60.14102,V ugm-3
2021-01-14,13:00:00,14.96775,V ugm-3,50.82026,V ugm-3,58.7414,V ugm-3
2021-01-14,14:00:00,20.95485,V ugm-3,18.69135,V ugm-3,42.33822,V ugm-3
2021-01-14,15:00:00,18.11098,V ugm-3,17.44526,V ugm-3,41.55842,V ugm-3
2021-01-14,16:00:00,19.70754,V ugm-3,11.01274,V ugm-3,34.28234,V ugm-3
2021-01-14,17:00:00,29.98539,V ugm-3,6.83666,V ugm-3,28.77786,V ugm-3
2021-01-14,18:00:00,30.03529,V ugm-3,6.93769,V ugm-3,29.22082,V ugm-3
2021-01-14,19:00:00,27.74023,V ugm-3,5.96103,V ugm-3,31.26641,V ugm-3
2021-01-14,20:00:00,27.19141,V ugm-3,6.33148,V ugm-3,30.49909,V ugm-3
2021-01-14,21:00:00,31.68174,V ugm-3,4.47919,V ugm-3,23.9725,V ugm-3
2021-01-14,22:00:00,31.08303,V ugm-3,4.51287,V ugm-3,22.7251,V ugm-3
2021-01-14,23:00:00,30.03529,V ugm-3,5.05172,V ugm-3,21.84905,V ugm-3
2021-01-14,24:00:00,29.63615,V ugm-3,3.73827,V ugm-3,20.57465,V ugm-3
2021-01-15,01:00:00,27.67371,V ugm-3,6.34077,V ugm-3,20.05135,V ugm-3
2021-01-15,02:00:00,28.47199,V ugm-3,3.23784,V ugm-3,16.30234,V ugm-3
2021-01-15,03:00:00,25.99399,V ugm-3,4.55322,V ugm-3,19.63543,V ugm-3
2021-01-15,04:00:00,23.74883,V ugm-3,6.74551,V ugm-3,19.96245,V ugm-3
2021-01-15,05:00:00,25.44518,V ugm-3,3.94612,V ugm-3,16.72827,V ugm-3
2021-01-15,06:00:00,22.50152,V ugm-3,13.7271,V ugm-3,20.02388,V ugm-3
2021-01-15,07:00:00,14.81807,V ugm-3,20.87734,V ugm-3,31.83925,V ugm-3
2021-01-15,08:00:00,11.9742,V ugm-3,22.02407,V ugm-3,31.92519,V ugm-3
2021-01-15,09:00:00,5.28861,V ugm-3,30.45596,V ugm-3,40.67881,V ugm-3
2021-01-15,10:00:00,7.3342,V ugm-3,33.52516,V ugm-3,38.51483,V ugm-3
2021-01-15,11:00:00,11.12603,V ugm-3,31.13051,V ugm-3,33.76287,V ugm-3
2021-01-15,12:00:00,10.02839,V ugm-3,28.16248,V ugm-3,35.17357,V ugm-3
2021-01-15,13:00:00,10.07828,V ugm-3,35.34645,V ugm-3,37.41694,V ugm-3
2021-01-15,14:00:00,10.77678,V ugm-3,29.0394,V ugm-3,40.30876,V ugm-3
2021-01-15,15:00:00,5.9871,V ugm-3,37.23519,V ugm-3,43.49291,V ugm-3
2021-01-15,16:00:00,4.29076,V ugm-3,36.35827,V ugm-3,47.03065,V ugm-3
2021-01-15,17:00:00,1.94581,V ugm-3,93.25661,V ugm-3,67.75078,V ugm-3
2021-01-15,18:00:00,2.54452,V ugm-3,87.21938,V ugm-3,70.57781,V ugm-3
2021-01-15,19:00:00,1.74624,V ugm-3,106.03934,V ugm-3,68.88615,V ugm-3
2021-01-15,20:00:00,1.59656,V ugm-3,94.13352,V ugm-3,63.46538,V ugm-3
2021-01-15,21:00:00,2.24516,V ugm-3,97.27018,V ugm-3,72.86156,V ugm-3
2021-01-15,22:00:00,2.44473,V ugm-3,62.86811,V ugm-3,61.36121,V ugm-3
2021-01-15,23:00:00,3.3428,V ugm-3,37.53874,V ugm-3,52.84682,V ugm-3
2021-01-15,24:00:00,8.58151,V ugm-3,18.9886,V ugm-3,44.00634,V ugm-3
2021-01-16,01:00:00,11.70811,V ugm-3,17.87926,V ugm-3,36.41371,V ugm-3
2021-01-16,02:00:00,20.35614,V ugm-3,9.18733,V ugm-3,25.67261,V ugm-3
2021-01-16,03:00:00,26.44303,V ugm-3,6.41762,V ugm-3,18.23422,V ugm-3
2021-01-16,04:00:00,31.43228,V ugm-3,6.51895,V ugm-3,16.58288,V ugm-3
2021-01-16,05:00:00,33.97679,V ugm-3,4.93143,V ugm-3,11.58703,V ugm-3
2021-01-16,06:00:00,32.03099,V ugm-3,6.8905,V ugm-3,13.66949,V ugm-3
2021-01-16,07:00:00,16.46452,V ugm-3,41.51187,V ugm-3,32.98925,V ugm-3
2021-01-16,08:00:00,13.47098,V ugm-3,34.75648,V ugm-3,33.77313,V ugm-3
2021-01-16,09:00:00,10.77678,V ugm-3,46.17308,V ugm-3,38.10913,V ugm-3
2021-01-16,10:00:00,11.42538,V ugm-3,64.3113,V ugm-3,45.80202,V ugm-3
2021-01-16,11:00:00,18.90926,V ugm-3,40.19456,V ugm-3,41.64123,V ugm-3
2021-01-16,12:00:00,19.20861,V ugm-3,50.63164,V ugm-3,45.93331,V ugm-3
2021-01-16,13:00:00,13.3213,V ugm-3,56.88038,V ugm-3,48.31984,V ugm-3
2021-01-16,14:00:00,6.08689,V ugm-3,65.52727,V ugm-3,55.40668,V ugm-3
2021-01-16,15:00:00,5.13893,V ugm-3,52.62448,V ugm-3,52.85082,V ugm-3
2021-01-16,16:00:00,3.04344,V ugm-3,75.82924,V ugm-3,58.55955,V ugm-3
2021-01-16,17:00:00,1.3471,V ugm-3,118.45575,V ugm-3,66.85158,V ugm-3
2021-01-16,18:00:00,1.39699,V ugm-3,90.04934,V ugm-3,69.31807,V ugm-3
2021-01-16,19:00:00,4.64,V ugm-3,36.74932,V ugm-3,64.92542,V ugm-3
2021-01-16,20:00:00,4.73979,V ugm-3,49.38189,V ugm-3,64.20554,V ugm-3
2021-01-16,21:00:00,6.28646,V ugm-3,32.0881,V ugm-3,59.35674,V ugm-3
2021-01-16,22:00:00,10.57721,V ugm-3,21.88746,V ugm-3,51.95951,V ugm-3
2021-01-16,23:00:00,11.62495,V ugm-3,21.58347,V ugm-3,47.73824,V ugm-3
2021-01-16,24:00:00,21.55356,V ugm-3,12.80146,V ugm-3,38.01621,V ugm-3
2021-01-17,01:00:00,21.9527,V ugm-3,14.9287,V ugm-3,41.36427,V ugm-3
2021-01-17,02:00:00,37.65221,V ugm-3,7.62221,V ugm-3,26.69261,V ugm-3
2021-01-17,03:00:00,38.81636,V ugm-3,8.86251,V ugm-3,26.3706,V ugm-3
2021-01-17,04:00:00,46.49981,V ugm-3,2.97672,V ugm-3,14.89174,V ugm-3
2021-01-17,05:00:00,46.20046,V ugm-3,3.11203,V ugm-3,14.5845,V ugm-3
2021-01-17,06:00:00,41.66024,V ugm-3,4.29595,V ugm-3,18.40642,V ugm-3
2021-01-17,07:00:00,39.71443,V ugm-3,12.07601,V ugm-3,22.5907,V ugm-3
2021-01-17,08:00:00,33.32819,V ugm-3,9.03164,V ugm-3,29.35394,V ugm-3
2021-01-17,09:00:00,20.85507,V ugm-3,17.92797,V ugm-3,44.54784,V ugm-3
2021-01-17,10:00:00,19.957,V ugm-3,19.92373,V ugm-3,44.38118,V ugm-3
2021-01-17,11:00:00,40.5626,V ugm-3,10.55383,V ugm-3,28.21724,V ugm-3
2021-01-17,12:00:00,54.5325,V ugm-3,3.24733,V ugm-3,13.77839,V ugm-3
2021-01-17,13:00:00,55.72992,V ugm-3,3.95768,V ugm-3,11.84112,V ugm-3
2021-01-17,14:00:00,49.39358,V ugm-3,5.75048,V ugm-3,19.1694,V ugm-3
2021-01-17,15:00:00,51.73852,V ugm-3,3.95768,V ugm-3,18.37633,V ugm-3
2021-01-17,16:00:00,39.56475,V ugm-3,9.33608,V ugm-3,29.0368,V ugm-3
2021-01-17,17:00:00,24.69679,V ugm-3,19.58547,V ugm-3,41.2082,V ugm-3
2021-01-17,18:00:00,14.11958,V ugm-3,34.94263,V ugm-3,54.77689,V ugm-3
2021-01-17,19:00:00,8.08259,V ugm-3,52.49852,V ugm-3,64.37563,V ugm-3
2021-01-17,20:00:00,7.18452,V ugm-3,60.41389,V ugm-3,63.31384,V ugm-3
2021-01-17,21:00:00,12.07399,V ugm-3,37.31048,V ugm-3,51.24602,V ugm-3
2021-01-17,22:00:00,7.88302,V ugm-3,32.33801,V ugm-3,51.18776,V ugm-3
2021-01-17,23:00:00,5.73764,V ugm-3,31.66148,V ugm-3,50.77836,V ugm-3
2021-01-17,24:00:00,5.48818,V ugm-3,26.51987,V ugm-3,47.38756,V ugm-3
2021-01-18,01:00:00,7.25104,V ugm-3,29.22351,V ugm-3,47.82139,V ugm-3
2021-01-18,02:00:00,14.56861,V ugm-3,13.0083,V ugm-3,31.02741,V ugm-3
2021-01-18,03:00:00,20.35614,V ugm-3,10.02723,V ugm-3,26.94752,V ugm-3
2021-01-18,04:00:00,24.99614,V ugm-3,7.31717,V ugm-3,22.16927,V ugm-3
2021-01-18,05:00:00,24.84647,V ugm-3,11.78877,V ugm-3,25.14488,V ugm-3
2021-01-18,06:00:00,19.25851,V ugm-3,27.77814,V ugm-3,34.2166,V ugm-3
2021-01-18,07:00:00,9.57936,V ugm-3,63.04284,V ugm-3,55.65636,V ugm-3
2021-01-18,08:00:00,4.34065,V ugm-3,125.74691,V ugm-3,60.92548,V ugm-3
2021-01-18,09:00:00,2.49463,V ugm-3,161.28261,V ugm-3,78.15666,V ugm-3
2021-01-18,10:00:00,5.03914,V ugm-3,115.21154,V ugm-3,69.69304,V ugm-3
2021-01-18,11:00:00,5.38839,V ugm-3,133.8771,V ugm-3,76.25839,V ugm-3
2021-01-18,12:00:00,9.28,V ugm-3,87.02689,V ugm-3,74.32964,V ugm-3
2021-01-18,13:00:00,12.82237,V ugm-3,85.53636,V ugm-3,60.54457,V ugm-3
2021-01-18,14:00:00,12.97205,V ugm-3,85.40085,V ugm-3,73.87827,V ugm-3
2021-01-18,15:00:00,15.317,V ugm-3,70.73264,V ugm-3,68.17092,V ugm-3
2021-01-18,16:00:00,14.06969,V ugm-3,70.089,V ugm-3,60.62347,V ugm-3
2021-01-18,17:00:00,7.83312,V ugm-3,99.49318,V ugm-3,76.62567,V ugm-3
2021-01-18,18:00:00,16.21506,V ugm-3,77.94818,V ugm-3,67.48821,V ugm-3
2021-01-18,19:00:00,22.25206,V ugm-3,47.05347,V ugm-3,53.3722,V ugm-3
2021-01-18,20:00:00,21.9527,V ugm-3,53.998,V ugm-3,56.39898,V ugm-3
2021-01-18,21:00:00,39.61465,V ugm-3,22.22251,V ugm-3,32.25433,V ugm-3
2021-01-18,22:00:00,45.80132,V ugm-3,9.72235,V ugm-3,23.37241,V ugm-3
2021-01-18,23:00:00,44.90325,V ugm-3,8.87546,V ugm-3,21.22728,V ugm-3
2021-01-18,24:00:00,45.60175,V ugm-3,9.07871,V ugm-3,17.72148,V ugm-3
2021-01-19,01:00:00,46.89895,V ugm-3,6.46841,V ugm-3,17.70976,V ugm-3
2021-01-19,02:00:00,No data,V ugm-3,3.34729,V ugm-3,8.91449,V ugm-3
2021-01-19,03:00:00,53.03573,V ugm-3,3.25682,V ugm-3,9.08649,V ugm-3
2021-01-19,04:00:00,51.73852,V ugm-3,4.1728,V ugm-3,9.42955,V ugm-3
2021-01-19,05:00:00,48.5454,V ugm-3,4.91915,V ugm-3,12.57913,V ugm-3
2021-01-19,06:00:00,38.66669,V ugm-3,19.67662,V ugm-3,21.20741,V ugm-3
2021-01-19,07:00:00,30.33464,V ugm-3,29.2096,V ugm-3,41.14181,V ugm-3
2021-01-19,08:00:00,23.64905,V ugm-3,47.05426,V ugm-3,48.7812,V ugm-3
2021-01-19,09:00:00,14.36904,V ugm-3,75.48358,V ugm-3,58.66503,V ugm-3
2021-01-19,10:00:00,16.31485,V ugm-3,62.65985,V ugm-3,55.70959,V ugm-3
2021-01-19,11:00:00,22.55141,V ugm-3,61.84565,V ugm-3,51.71539,V ugm-3
2021-01-19,12:00:00,19.22524,V ugm-3,67.27368,V ugm-3,56.22449,V ugm-3
2021-01-19,13:00:00,29.83572,V ugm-3,38.06408,V ugm-3,42.14465,V ugm-3
2021-01-19,14:00:00,28.23916,V ugm-3,48.13987,V ugm-3,44.27063,V ugm-3
2021-01-19,15:00:00,29.03744,V ugm-3,54.55173,V ugm-3,43.92591,V ugm-3
2021-01-19,16:00:00,27.54066,V ugm-3,62.79555,V ugm-3,49.06057,V ugm-3
2021-01-19,17:00:00,31.53206,V ugm-3,47.76669,V ugm-3,52.13258,V ugm-3
2021-01-19,18:00:00,29.48647,V ugm-3,62.0492,V ugm-3,53.99963,V ugm-3
2021-01-19,19:00:00,40.06368,V ugm-3,24.69755,V ugm-3,29.38644,V ugm-3
2021-01-19,20:00:00,40.36303,V ugm-3,18.82849,V ugm-3,27.35105,V ugm-3
2021-01-19,21:00:00,44.80347,V ugm-3,22.08531,V ugm-3,33.94105,V ugm-3
2021-01-19,22:00:00,48.44562,V ugm-3,12.85765,V ugm-3,20.92809,V ugm-3
2021-01-19,23:00:00,51.18971,V ugm-3,6.27616,V ugm-3,15.69111,V ugm-3
2021-01-19,24:00:00,52.43702,V ugm-3,5.66551,V ugm-3,14.82996,V ugm-3
2021-01-20,01:00:00,54.88175,V ugm-3,3.94106,V ugm-3,11.40675,V ugm-3
2021-01-20,02:00:00,54.14999,V ugm-3,3.21626,V ugm-3,8.18897,V ugm-3
2021-01-20,03:00:00,56.92734,V ugm-3,2.61605,V ugm-3,7.97707,V ugm-3
2021-01-20,04:00:00,56.42842,V ugm-3,3.97503,V ugm-3,12.78659,V ugm-3
2021-01-20,05:00:00,58.07487,V ugm-3,2.92182,V ugm-3,9.40637,V ugm-3
2021-01-20,06:00:00,47.34798,V ugm-3,8.59558,V ugm-3,17.69013,V ugm-3
2021-01-20,07:00:00,38.71658,V ugm-3,39.68236,V ugm-3,57.30576,V ugm-3
2021-01-20,08:00:00,32.72948,V ugm-3,44.43881,V ugm-3,31.96362,V ugm-3
2021-01-20,09:00:00,28.43873,V ugm-3,41.76614,V ugm-3,44.91966,V ugm-3
2021-01-20,10:00:00,25.04604,V ugm-3,69.98773,V ugm-3,58.1253,V ugm-3
2021-01-20,11:00:00,30.23486,V ugm-3,50.11257,V ugm-3,49.18863,V ugm-3
2021-01-20,12:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-01-20,13:00:00,17.81162,V ugm-3,62.55861,V ugm-3,57.86118,V ugm-3
2021-01-20,14:00:00,22.30195,V ugm-3,45.83177,V ugm-3,40.76708,V ugm-3
2021-01-20,15:00:00,22.80087,V ugm-3,56.29595,V ugm-3,43.75363,V ugm-3
2021-01-20,16:00:00,20.25636,V ugm-3,52.52477,V ugm-3,46.2892,V ugm-3
2021-01-20,17:00:00,23.00044,V ugm-3,45.05035,V ugm-3,45.16212,V ugm-3
2021-01-20,18:00:00,20.55571,V ugm-3,49.3991,V ugm-3,54.72826,V ugm-3
2021-01-20,19:00:00,32.72948,V ugm-3,24.52968,V ugm-3,33.31903,V ugm-3
2021-01-20,20:00:00,34.27615,V ugm-3,20.04503,V ugm-3,27.25804,V ugm-3
2021-01-20,21:00:00,41.76002,V ugm-3,15.08473,V ugm-3,23.4249,V ugm-3
2021-01-20,22:00:00,47.14841,V ugm-3,8.32378,V ugm-3,13.11176,V ugm-3
2021-01-20,23:00:00,49.49336,V ugm-3,4.89235,V ugm-3,13.02844,V ugm-3
2021-01-20,24:00:00,53.13551,V ugm-3,8.49366,V ugm-3,18.54572,V ugm-3
2021-01-21,01:00:00,59.20577,V ugm-3,8.81541,V ugm-3,20.00218,V ugm-3
2021-01-21,02:00:00,61.0019,V ugm-3,3.57137,V ugm-3,11.78324,V ugm-3
2021-01-21,03:00:00,53.8839,V ugm-3,4.74676,V ugm-3,11.81355,V ugm-3
2021-01-21,04:00:00,49.54325,V ugm-3,5.76392,V ugm-3,11.75328,V ugm-3
2021-01-21,05:00:00,46.44992,V ugm-3,11.05316,V ugm-3,18.137,V ugm-3
2021-01-21,06:00:00,45.05293,V ugm-3,18.07158,V ugm-3,15.4721,V ugm-3
2021-01-21,07:00:00,30.93335,V ugm-3,45.94182,V ugm-3,36.31104,V ugm-3
2021-01-21,08:00:00,23.74883,V ugm-3,53.74007,V ugm-3,55.49054,V ugm-3
2021-01-21,09:00:00,19.55786,V ugm-3,85.17038,V ugm-3,61.27491,V ugm-3
2021-01-21,10:00:00,25.14582,V ugm-3,62.99624,V ugm-3,59.34019,V ugm-3
2021-01-21,11:00:00,26.74238,V ugm-3,60.2499,V ugm-3,61.40211,V ugm-3
2021-01-21,12:00:00,25.9441,V ugm-3,62.0808,V ugm-3,59.9442,V ugm-3
2021-01-21,13:00:00,27.79012,V ugm-3,61.19926,V ugm-3,50.85036,V ugm-3
2021-01-21,14:00:00,27.24131,V ugm-3,53.63835,V ugm-3,54.79687,V ugm-3
2021-01-21,15:00:00,20.90496,V ugm-3,70.04857,V ugm-3,64.51992,V ugm-3
2021-01-21,16:00:00,18.85937,V ugm-3,79.44036,V ugm-3,59.61529,V ugm-3
2021-01-21,17:00:00,14.26926,V ugm-3,97.10508,V ugm-3,67.36482,V ugm-3
2021-01-21,18:00:00,9.57936,V ugm-3,98.29177,V ugm-3,77.29021,V ugm-3
2021-01-21,19:00:00,9.08044,V ugm-3,82.93262,V ugm-3,76.20115,V ugm-3
2021-01-21,20:00:00,7.08474,V ugm-3,63.87778,V ugm-3,67.93425,V ugm-3
2021-01-21,21:00:00,11.47528,V ugm-3,40.24571,V ugm-3,67.43534,V ugm-3
2021-01-21,22:00:00,24.09808,V ugm-3,14.4437,V ugm-3,43.82499,V ugm-3
2021-01-21,23:00:00,21.75313,V ugm-3,21.83508,V ugm-3,42.88724,V ugm-3
2021-01-21,24:00:00,17.61205,V ugm-3,22.47928,V ugm-3,48.09681,V ugm-3
2021-01-22,01:00:00,22.28532,V ugm-3,16.73763,V ugm-3,41.67729,V ugm-3
2021-01-22,02:00:00,25.34539,V ugm-3,12.31637,V ugm-3,33.05464,V ugm-3
2021-01-22,03:00:00,25.84432,V ugm-3,11.57198,V ugm-3,30.91231,V ugm-3
2021-01-22,04:00:00,23.15012,V ugm-3,14.41421,V ugm-3,31.05481,V ugm-3
2021-01-22,05:00:00,21.20431,V ugm-3,13.26378,V ugm-3,31.3686,V ugm-3
2021-01-22,06:00:00,16.11528,V ugm-3,31.02778,V ugm-3,41.58529,V ugm-3
2021-01-22,07:00:00,6.28646,V ugm-3,67.26634,V ugm-3,60.27907,V ugm-3
2021-01-22,08:00:00,1.54667,V ugm-3,129.49108,V ugm-3,74.08206,V ugm-3
2021-01-22,09:00:00,1.14753,V ugm-3,182.68156,V ugm-3,73.53405,V ugm-3
2021-01-22,10:00:00,2.34495,V ugm-3,185.86216,V ugm-3,79.10844,V ugm-3
2021-01-22,11:00:00,4.6899,V ugm-3,118.18979,V ugm-3,72.65824,V ugm-3
2021-01-22,12:00:00,5.53807,V ugm-3,120.28764,V ugm-3,74.29216,V ugm-3
2021-01-22,13:00:00,8.58151,V ugm-3,96.77149,V ugm-3,68.44479,V ugm-3
2021-01-22,14:00:00,13.27141,V ugm-3,89.46287,V ugm-3,64.49939,V ugm-3
2021-01-22,15:00:00,14.31915,V ugm-3,71.05599,V ugm-3,69.02008,V ugm-3
2021-01-22,16:00:00,11.07614,V ugm-3,95.65489,V ugm-3,77.40774,V ugm-3
2021-01-22,17:00:00,10.02839,V ugm-3,90.30878,V ugm-3,72.0534,V ugm-3
2021-01-22,18:00:00,8.78108,V ugm-3,78.97365,V ugm-3,74.23188,V ugm-3
2021-01-22,19:00:00,18.06108,V ugm-3,48.04738,V ugm-3,62.99456,V ugm-3
2021-01-22,20:00:00,13.67055,V ugm-3,49.40083,V ugm-3,65.36983,V ugm-3
2021-01-22,21:00:00,14.06969,V ugm-3,45.40816,V ugm-3,58.04024,V ugm-3
2021-01-22,22:00:00,14.6684,V ugm-3,34.68209,V ugm-3,55.4844,V ugm-3
2021-01-22,23:00:00,22.05249,V ugm-3,24.42973,V ugm-3,45.65145,V ugm-3
2021-01-22,24:00:00,25.19571,V ugm-3,18.17003,V ugm-3,38.89758,V ugm-3
2021-01-23,01:00:00,28.07285,V ugm-3,12.56131,V ugm-3,34.77554,V ugm-3
2021-01-23,02:00:00,39.44834,V ugm-3,5.26765,V ugm-3,19.07445,V ugm-3
2021-01-23,03:00:00,48.29594,V ugm-3,3.74813,V ugm-3,14.86666,V ugm-3
2021-01-23,04:00:00,44.80347,V ugm-3,5.33518,V ugm-3,17.03628,V ugm-3
2021-01-23,05:00:00,44.70368,V ugm-3,4.55854,V ugm-3,19.37788,V ugm-3
2021-01-23,06:00:00,33.77722,V ugm-3,10.80543,V ugm-3,28.76207,V ugm-3
2021-01-23,07:00:00,22.50152,V ugm-3,21.91476,V ugm-3,40.1469,V ugm-3
2021-01-23,08:00:00,12.92216,V ugm-3,49.23223,V ugm-3,47.29332,V ugm-3
2021-01-23,09:00:00,5.9871,V ugm-3,48.11793,V ugm-3,50.90317,V ugm-3
2021-01-23,10:00:00,4.29076,V ugm-3,75.60424,V ugm-3,60.69264,V ugm-3
2021-01-23,11:00:00,4.44043,V ugm-3,81.95243,V ugm-3,59.81477,V ugm-3
2021-01-23,12:00:00,7.53377,V ugm-3,68.47941,V ugm-3,60.4598,V ugm-3
2021-01-23,13:00:00,7.9828,V ugm-3,61.69225,V ugm-3,57.25758,V ugm-3
2021-01-23,14:00:00,6.88517,V ugm-3,69.32358,V ugm-3,59.51565,V ugm-3
2021-01-23,15:00:00,33.02884,V ugm-3,19.416,V ugm-3,33.42125,V ugm-3
2021-01-23,16:00:00,38.06798,V ugm-3,9.18462,V ugm-3,26.19392,V ugm-3
2021-01-23,17:00:00,22.95055,V ugm-3,15.16137,V ugm-3,39.99497,V ugm-3
2021-01-23,18:00:00,24.44733,V ugm-3,13.57432,V ugm-3,44.27964,V ugm-3
2021-01-23,19:00:00,22.00259,V ugm-3,15.3302,V ugm-3,49.39252,V ugm-3
2021-01-23,20:00:00,29.03744,V ugm-3,9.92749,V ugm-3,41.86605,V ugm-3
2021-01-23,21:00:00,10.12818,V ugm-3,35.48908,V ugm-3,66.96493,V ugm-3
2021-01-23,22:00:00,9.3299,V ugm-3,38.2242,V ugm-3,72.87786,V ugm-3
2021-01-23,23:00:00,6.6856,V ugm-3,40.68919,V ugm-3,65.5459,V ugm-3
2021-01-23,24:00:00,4.88946,V ugm-3,37.819,V ugm-3,61.49117,V ugm-3
2021-01-24,01:00:00,7.45061,V ugm-3,28.75541,V ugm-3,55.76331,V ugm-3
2021-01-24,02:00:00,8.51499,V ugm-3,16.04013,V ugm-3,49.96249,V ugm-3
