date,O3,NO,NO2,NOx,CO,PM10,station,day_of_week,quarter_num,year
2022-08-29,43.64762208333334,3.180615,15.88171875,20.75859375,,9.39,London Marylebone Road,0,3,2022
2022-08-30,45.46869833333333,3.928995,15.945468750000002,21.98578125,,12.05,London Marylebone Road,1,3,2022
2022-08-31,44.76441869565217,5.498966086956521,20.230923913043476,28.67086956521739,,13.63,London Marylebone Road,2,3,2022
2022-09-01,44.786834166666665,6.319653333333334,28.2890625,37.9790625,,,London Marylebone Road,3,3,2022
2022-09-02,34.60876416666667,14.458285833333333,42.991406250000004,65.15249999999999,0.3450265454545454,,London Marylebone Road,4,3,2022
2022-09-03,37.21148958333333,21.926494583333334,51.1275,84.755625,0.3182146666666667,,London Marylebone Road,5,3,2022
2022-09-04,36.06396208333333,16.952885833333333,34.672031249999996,60.666093749999995,0.3031770833333333,12.11,London Marylebone Road,6,3,2022
2022-09-05,17.9114075,38.068635416666666,46.672968749999995,105.0440625,0.33858816666666663,,London Marylebone Road,0,3,2022
2022-09-06,20.264670416666664,33.36007791666667,44.19468749999999,95.34609375000001,0.3123936666666667,20.43,London Marylebone Road,1,3,2022
2022-09-07,19.5079675,37.86075208333333,44.79234374999999,102.82875,0.32452074999999997,11.37,London Marylebone Road,2,3,2022
2022-09-08,15.466675,43.63471166666667,48.76078125,115.68234374999999,0.36381250000000004,16.58,London Marylebone Road,3,3,2022
2022-09-09,12.456494166666666,28.240950833333333,43.45359375,86.72390624999998,0.3458644166666667,16.5,London Marylebone Road,4,3,2022
2022-09-10,21.985961666666668,13.257759583333334,31.141875,51.4621875,0.28474391666666665,16.18,London Marylebone Road,5,3,2022
2022-09-11,25.470121250000002,18.725091250000002,39.7640625,68.4834375,0.3172445,17.13,London Marylebone Road,6,3,2022
2022-09-12,20.88001125,41.40516291666666,56.09203125,119.55515625,0.36526774999999995,42.4,London Marylebone Road,0,3,2022
2022-09-13,19.399867083333334,12.280707916666666,27.635625,46.441875,0.24254166666666666,12.6,London Marylebone Road,1,3,2022
2022-09-14,26.043885,10.027207391304348,28.39646739130435,43.754673913043476,0.21259304347826086,14.0,London Marylebone Road,2,3,2022
2022-09-15,23.208327916666665,11.885729583333335,28.671562500000004,46.888125,0.22362341666666666,14.43,London Marylebone Road,3,3,2022
2022-09-16,37.057654375,9.99399125,23.0775,38.3775,0.20907091666666666,8.95,London Marylebone Road,4,3,2022
2022-09-17,29.97707708333333,9.100092916666666,26.551875,40.52109375,0.21489191666666665,11.81,London Marylebone Road,5,3,2022
2022-09-18,30.50926375,8.569990416666666,23.93015625,37.0546875,0.2027648333333333,9.69,London Marylebone Road,6,3,2022
2022-09-19,33.694068333333334,6.2313029166666665,19.69078125,29.25328125,0.17220458333333333,9.15,London Marylebone Road,0,3,2022
2022-09-20,19.840584166666666,19.249996666666664,37.492968749999996,67.00125,0.20616041666666665,11.35,London Marylebone Road,1,3,2022
2022-09-21,9.645883333333334,64.64651958333333,62.38734375000001,161.4946875,0.39097716666666665,21.94,London Marylebone Road,2,3,2022
2022-09-22,18.50299,48.946130833333335,61.78968750000001,136.839375,0.29105,19.71,London Marylebone Road,3,3,2022
2022-09-23,26.75069541666667,19.769705,31.5721875,61.853437500000005,0.18481675,13.45,London Marylebone Road,4,3,2022
2022-09-24,30.750410833333333,5.981842916666667,15.746250000000002,24.9103125,0.2527284166666667,9.13,London Marylebone Road,5,3,2022
2022-09-25,32.396863333333336,12.836795833333333,24.28078125,43.94765625,0.33131191666666665,10.31,London Marylebone Road,6,3,2022
2022-09-26,31.40732875,13.008299583333333,24.025781249999998,43.99546874999999,0.30026658333333334,12.18,London Marylebone Road,0,3,2022
2022-09-27,19.973630833333335,27.341855416666665,40.2421875,82.17375,0.3924324166666667,15.09,London Marylebone Road,1,3,2022
2022-09-28,11.638559545454546,39.76052227272727,43.05732954545454,104.0313068181818,0.47943872727272724,16.74,London Marylebone Road,2,3,2022
2022-09-29,9.238427916666668,46.53988125,47.04750000000001,118.38375,0.5782193333333333,18.22,London Marylebone Road,3,3,2022
2022-09-30,10.0283925,55.46327333333334,45.74859375,130.77515625,0.5757939166666667,18.73,London Marylebone Road,4,3,2022
2022-10-01,15.682875833333334,32.18034,40.967343750000005,90.301875,0.5224347500000001,,London Marylebone Road,5,4,2022
2022-10-02,21.82796875,14.868855416666667,28.464375,51.286875,0.42735841666666663,,London Marylebone Road,6,4,2022
2022-10-03,6.91011125,65.61317708333333,54.824999999999996,155.4065625,0.5626966666666667,,London Marylebone Road,0,4,2022
2022-10-04,18.568325416666667,36.831729583333335,43.31015625,99.82453125,0.343439,15.77,London Marylebone Road,1,4,2022
2022-10-05,27.848330416666666,29.867637916666666,38.78390625,84.564375,0.38855175,,London Marylebone Road,2,4,2022
2022-10-06,17.071550416666668,45.40691708333333,46.1390625,115.75406249999999,0.5151585,21.11,London Marylebone Road,3,4,2022
2022-10-07,20.55571,35.83388958333334,41.469375,96.421875,0.5117629166666667,16.03,London Marylebone Road,4,4,2022
2022-10-08,11.367174583333332,41.166097083333334,45.19078125000001,108.3271875,0.7479985,19.15,London Marylebone Road,5,4,2022
2022-10-09,11.367174583333332,38.40124875,49.900312500000005,108.79734375,0.58355525,14.47,London Marylebone Road,6,4,2022
2022-10-10,24.638579583333335,13.730694166666666,31.843125,52.9125,0.42735841666666663,15.4,London Marylebone Road,0,4,2022
2022-10-11,6.951688333333333,83.55350875,60.90515625,189.01874999999998,0.7644913333333333,21.33,London Marylebone Road,1,4,2022
2022-10-12,8.234431739130434,66.02013130434783,62.50548913043478,163.7349456521739,0.6600507826086957,35.08,London Marylebone Road,2,4,2022
2022-10-13,8.9307575,41.30641833333333,50.362500000000004,113.73,0.5583309166666667,19.93,London Marylebone Road,3,4,2022
2022-10-14,6.577494583333333,67.0735575,59.56640625,162.42703125,1.082706,24.35,London Marylebone Road,4,4,2022
2022-10-15,20.855065,32.034821666666666,41.843906249999996,90.93140625000001,,16.05,London Marylebone Road,5,4,2022
2022-10-16,27.71528375,21.7342025,33.76359375,67.1128125,,18.16,London Marylebone Road,6,4,2022
2022-10-17,13.525403181818183,45.635588750000004,52.39453125,122.36015625,,23.71,London Marylebone Road,0,4,2022
2022-10-18,10.818357083333334,49.12802875,52.434374999999996,127.79484375,,23.76,London Marylebone Road,1,4,2022
2022-10-19,16.098646666666667,27.248307916666665,42.9196875,84.72375,,28.98,London Marylebone Road,2,4,2022
2022-10-20,3.3012204166666663,59.67810791666667,53.836875,145.35,,26.68,London Marylebone Road,3,4,2022
2022-10-21,11.932622916666666,41.82092958333333,51.03187500000001,115.1484375,,24.73,London Marylebone Road,4,4,2022
2022-10-22,21.32904375,27.243110833333333,38.81578125,80.58796875,,19.35,London Marylebone Road,5,4,2022
2022-10-23,17.354274583333332,20.382960833333332,36.879375,68.1328125,,13.86,London Marylebone Road,6,4,2022
2022-10-24,27.14152,35.844283749999995,44.29828125,99.23484375,,15.28,London Marylebone Road,0,4,2022
2022-10-25,18.925888333333333,35.563641249999996,43.94765625,98.45390625,,18.16,London Marylebone Road,1,4,2022
2022-10-26,15.002457826086957,37.061079130434784,46.0995652173913,102.94239130434784,,22.14,London Marylebone Road,2,4,2022
2022-10-27,7.924592083333334,47.490947500000004,48.5934375,121.40390624999999,,22.11,London Marylebone Road,3,4,2022
2022-10-28,11.5251675,47.54811541666667,55.5740625,128.5040625,,23.0,London Marylebone Road,4,4,2022
2022-10-29,12.315132083333333,40.08510375,53.46234375,114.95718749999999,,26.2,London Marylebone Road,5,4,2022
2022-10-30,19.73248375,25.263022083333336,40.18640625,78.89859375,,16.76,London Marylebone Road,6,4,2022
2022-10-31,16.847034166666667,28.19937416666667,41.533125,84.755625,,19.61,London Marylebone Road,0,4,2022
2022-11-01,32.172347083333335,29.60778375,37.014843750000004,82.39687500000001,,,London Marylebone Road,1,4,2022
2022-11-02,25.869261249999997,34.04089583333333,40.34578125,92.533125,,,London Marylebone Road,2,4,2022
2022-11-03,13.271405,45.8070925,57.19171875,127.41234375,,18.865,London Marylebone Road,3,4,2022
2022-11-04,12.373339999999999,29.68574,42.97546875,88.52484375,,29.25,London Marylebone Road,4,4,2022
2022-11-05,12.223662500000001,36.74857625,45.28640625,101.64140625,,,London Marylebone Road,5,4,2022
2022-11-06,22.742664583333333,26.993650833333334,38.728125,80.14171875000001,,21.04,London Marylebone Road,6,4,2022
2022-11-07,25.96904625,36.5770725,44.50546875,100.58953125,,19.91,London Marylebone Road,0,4,2022
2022-11-08,29.7858225,42.075586666666666,43.75640625,108.27140625,,22.42,London Marylebone Road,1,4,2022
2022-11-09,17.570475416666667,51.29001541666667,51.7490625,130.39265625,,14.78,London Marylebone Road,2,4,2022
2022-11-10,20.655495,50.1102775,50.68921875,127.5159375,,29.32,London Marylebone Road,3,4,2022
2022-11-11,20.5058175,43.20335375,45.3103125,111.53859375,,17.7,London Marylebone Road,4,4,2022
2022-11-12,8.689610416666666,26.775373333333334,36.1303125,77.2171875,,38.78,London Marylebone Road,5,4,2022
2022-11-13,5.288605,37.065598333333334,35.66015625,92.50125000000001,,24.27,London Marylebone Road,6,4,2022
2022-11-14,3.2430125000000003,62.19349625,42.776250000000005,138.1621875,,29.95,London Marylebone Road,0,4,2022
2022-11-15,20.622233333333334,36.59266375,45.4696875,101.585625,,14.9,London Marylebone Road,1,4,2022
2022-11-16,20.8051725,39.86162916666667,49.820625,110.91703125,,11.8,London Marylebone Road,2,4,2022
2022-11-17,13.404451666666667,58.986895833333335,55.66171875,146.12296875,,13.39,London Marylebone Road,3,4,2022
2022-11-18,17.53721375,43.021455833333334,50.545781250000005,116.53500000000001,,16.49,London Marylebone Road,4,4,2022
2022-11-19,19.300082083333333,21.474348333333335,39.716249999999995,72.63515625000001,,19.85,London Marylebone Road,5,4,2022
2022-11-20,16.747249166666666,23.30891875,45.38999999999999,81.11390625,,15.72,London Marylebone Road,6,4,2022
2022-11-21,17.404167083333334,32.393420416666665,45.74859375,95.40984375,,16.1,London Marylebone Road,0,4,2022
2022-11-22,13.404451666666667,69.15758791666667,54.793124999999996,160.83328125,,18.49,London Marylebone Road,1,4,2022
2022-11-23,14.915688260869565,49.54492521739131,56.03625,132.02070652173913,,18.95,London Marylebone Road,2,4,2022
2022-11-24,20.655495,53.493578750000005,58.363125,140.36953125,,25.26,London Marylebone Road,3,4,2022
2022-11-25,13.080150416666667,71.15326791666666,55.70953125,164.83359375,,30.53,London Marylebone Road,4,4,2022
2022-11-26,18.701372083333336,25.80351875,43.29421875,82.86703125,,23.12,London Marylebone Road,5,4,2022
2022-11-27,16.2150625,33.80702708333333,45.079218749999995,96.931875,,14.98,London Marylebone Road,6,4,2022
2022-11-28,9.55441375,52.62566583333333,59.207812499999996,139.899375,,23.48,London Marylebone Road,0,4,2022
2022-11-29,12.315132083333333,21.276859166666668,34.59234375,67.2403125,,23.09,London Marylebone Road,1,4,2022
2022-11-30,8.199000833333333,25.11750375,44.39390624999999,82.89093749999999,,27.88,London Marylebone Road,2,4,2022
2022-12-01,9.263374166666667,16.8073675,35.1103125,60.87328125,,,London Marylebone Road,3,4,2022
2022-12-02,14.202731666666667,10.529290833333333,24.5596875,40.72828125,,,London Marylebone Road,4,4,2022
2022-12-03,36.94539625,3.3365275000000003,15.555,20.686875,,16.359,London Marylebone Road,5,4,2022
2022-12-04,20.4060325,6.293667916666667,17.95359375,27.619687499999998,,26.56,London Marylebone Road,6,4,2022
2022-12-05,16.863665,7.9515375,22.30453125,34.48078125,,,London Marylebone Road,0,4,2022
2022-12-06,23.183381666666666,12.67568625,29.739375,49.15921875,,16.65,London Marylebone Road,1,4,2022
2022-12-07,15.67926043478261,30.087045217391307,44.14548913043478,90.23673913043478,,22.96,London Marylebone Road,2,4,2022
2022-12-08,3.4342670833333333,61.803715000000004,65.20031250000001,159.95671875,,25.5,London Marylebone Road,3,4,2022
2022-12-09,4.881149583333333,64.60494291666667,60.275625,159.30328125,,17.02,London Marylebone Road,4,4,2022
2022-12-10,1.0810041666666665,89.12478208333334,70.8103125,207.48234375,,24.57,London Marylebone Road,5,4,2022
2022-12-11,2.095485,71.34036291666666,56.865,166.20421875,,24.51,London Marylebone Road,6,4,2022
2022-12-12,8.30710125,41.57146958333333,48.226875,111.98484375,,20.67,London Marylebone Road,0,4,2022
2022-12-13,2.5528329166666666,40.33976083333334,61.64625,123.515625,0.4901282,34.38,London Marylebone Road,1,4,2022
2022-12-14,17.728468333333335,14.406315,38.0746875,60.1640625,0.30026658333333334,23.34,London Marylebone Road,2,4,2022
2022-12-15,11.333912916666668,37.003233333333334,59.51859375,116.2321875,0.39728325000000003,26.73,London Marylebone Road,3,4,2022
2022-12-16,6.352978333333334,121.48701999999999,71.83828125000001,258.1396875,0.7751631666666666,50.4,London Marylebone Road,4,4,2022
2022-12-17,3.01849625,90.58516250000001,73.06546875,211.99265625,0.7334459999999999,33.2,London Marylebone Road,5,4,2022
2022-12-18,13.778645416666665,19.369529583333335,36.5925,66.331875,0.3832158333333333,20.46,London Marylebone Road,6,4,2022
2022-12-19,25.06266583333333,21.925364782608696,25.76054347826087,59.37896739130434,0.227019,10.4,London Marylebone Road,0,4,2022
2022-12-20,17.479005833333336,44.37789458333333,52.07578125,120.12093750000001,0.38612633333333335,21.65,London Marylebone Road,1,4,2022
2022-12-21,14.127892916666667,45.157457083333334,57.885,127.10953124999999,0.41474625000000004,19.7,London Marylebone Road,2,4,2022
2022-12-22,12.99699625,41.91447708333333,51.6215625,115.85765624999999,0.42444791666666665,16.66,London Marylebone Road,3,4,2022
2022-12-23,20.173200833333333,30.174265833333333,44.68875,90.97125,0.3613870833333333,12.92,London Marylebone Road,4,4,2022
2022-12-24,22.95886541666667,25.507285,42.8240625,81.93468750000001,0.28910966666666665,24.22,London Marylebone Road,5,4,2022
2022-12-25,31.44890583333333,13.169409166666666,33.827343750000004,54.05203125,0.21586208333333334,10.71,London Marylebone Road,6,4,2022
2022-12-26,35.55672166666667,16.968477083333333,33.93890625,59.9728125,0.3017218333333333,11.37,London Marylebone Road,0,4,2022
2022-12-27,36.98697333333333,14.629789583333334,33.373125,55.80515625,0.23186983333333333,11.63,London Marylebone Road,1,4,2022
2022-12-28,43.996869583333336,12.0052625,23.77875,42.2025,0.19694383333333332,7.77,London Marylebone Road,2,4,2022
2022-12-29,35.50682916666667,20.55446458333333,32.04234375,63.55875,0.32743125,17.54,London Marylebone Road,3,4,2022
2022-12-30,34.708549166666664,15.534082083333333,30.1378125,53.95640624999999,0.30026658333333334,12.28,London Marylebone Road,4,4,2022
2022-12-31,46.524756249999996,10.6955975,20.93390625,37.33359375,0.25175825,14.04,London Marylebone Road,5,4,2022
2023-01-01,40.77048791666667,14.136066666666666,32.831250000000004,54.5221875,0.3182146666666667,22.0,London Marylebone Road,6,1,2023
2023-01-02,21.886176666666668,25.621620833333335,48.195,87.47296875,0.471501,37.0,London Marylebone Road,0,1,2023
2023-01-03,28.61334875,18.137820833333333,40.82390625,68.61093749999999,0.28668425000000003,9.7,London Marylebone Road,1,1,2023
2023-01-04,35.627583478260874,18.373271304347828,33.46875,61.64902173913043,0.2864944347826087,5.6,London Marylebone Road,2,1,2023
2023-01-05,30.94998083333333,21.4847425,36.96703125,69.8859375,0.32355058333333336,10.3,London Marylebone Road,3,1,2023
2023-01-06,30.301378333333332,36.7018025,47.18296874999999,103.49015625,0.3589616666666667,11.2,London Marylebone Road,4,1,2023
2023-01-07,40.04704666666667,18.44964583333333,32.098125,60.39515625000001,0.3405285,13.5,London Marylebone Road,5,1,2023
2023-01-08,39.148981666666664,20.263427916666668,39.174375,70.2684375,0.38758158333333337,14.4,London Marylebone Road,6,1,2023
2023-01-09,23.000442500000002,39.98635916666667,53.41453125,114.72609375,0.5132181666666666,10.1,London Marylebone Road,0,1,2023
2023-01-10,24.937934583333334,36.166502916666666,44.146875,99.60140625000001,0.3405285,18.5,London Marylebone Road,1,1,2023
2023-01-11,28.671556666666664,51.918862499999996,52.553906250000004,132.19359375000002,0.39194733333333337,13.8,London Marylebone Road,2,1,2023
2023-01-12,31.9312,46.456727916666665,46.2665625,117.51515625,0.37982025,15.3,London Marylebone Road,3,1,2023
2023-01-13,28.471986666666666,45.31856666666667,53.23921875,122.71078125000001,0.4695606666666667,21.4,London Marylebone Road,4,1,2023
2023-01-14,32.2804475,28.4696225,43.43765625,87.04265625,0.3982534166666667,10.8,London Marylebone Road,5,1,2023
2023-01-15,35.85607666666667,27.279490416666665,41.68453125,83.55234374999999,0.41038050000000004,12.8,London Marylebone Road,6,1,2023
2023-01-16,30.883457500000002,14.697351666666668,34.1221875,56.633906249999995,0.3788500833333333,12.3,London Marylebone Road,0,1,2023
2023-01-17,1.4635133333333332,88.483462,73.40175,209.06493749999998,0.8182662857142857,33.3,London Marylebone Road,1,1,2023
2023-01-18,6.26150875,63.29527791666666,60.49078125,157.53421875,0.6839675000000001,20.9,London Marylebone Road,2,1,2023
